date,province,district,market,latitude,longitude,commodity,price,usdprice,year,month
9/15/2009,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),60.55,0.5274,2009,9
10/15/2009,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),65,0.5663,2009,10
10/15/2009,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),81.5,0.7101,2009,10
10/15/2009,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),105,0.9148,2009,10
10/15/2009,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),80,0.697,2009,10
10/15/2009,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),81,0.7057,2009,10
10/15/2009,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),74.08,0.6454,2009,10
10/15/2009,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),61.52,0.536,2009,10
11/15/2009,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),65,0.5667,2009,11
11/15/2009,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),99.58,0.8682,2009,11
11/15/2009,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),69.44,0.6054,2009,11
11/15/2009,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),62.56,0.5454,2009,11
12/15/2009,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),65,0.5687,2009,12
12/15/2009,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),67.08,0.5869,2009,12
12/15/2009,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),63.19,0.5528,2009,12
1/15/2010,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (red nadu),60,0.5254,2010,1
1/15/2010,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),84.67,0.7414,2010,1
1/15/2010,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),97.78,0.8562,2010,1
1/15/2010,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),80.08,0.7012,2010,1
1/15/2010,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),65.93,0.5773,2010,1
2/15/2010,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),85.42,0.7467,2010,2
2/15/2010,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),92.22,0.8061,2010,2
2/15/2010,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),85.83,0.7503,2010,2
2/15/2010,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),62.2,0.5437,2010,2
3/15/2010,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (red nadu),60,0.5263,2010,3
3/15/2010,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),70,0.614,2010,3
3/15/2010,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),81.84,0.7179,2010,3
4/15/2010,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),63,0.5536,2010,4
4/15/2010,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),68.33,0.6004,2010,4
4/15/2010,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),72.78,0.6395,2010,4
4/15/2010,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),69.44,0.6102,2010,4
4/15/2010,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),52.09,0.4577,2010,4
5/15/2010,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),62.5,0.5486,2010,5
5/15/2010,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),63.75,0.5596,2010,5
5/15/2010,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),70,0.6145,2010,5
5/15/2010,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),70.51,0.619,2010,5
5/15/2010,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),56.25,0.4938,2010,5
6/15/2010,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (red nadu),57,0.5021,2010,6
6/15/2010,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),59.83,0.527,2010,6
6/15/2010,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),59.33,0.5226,2010,6
6/15/2010,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),63.33,0.5579,2010,6
6/15/2010,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),67.75,0.5968,2010,6
6/15/2010,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),64.83,0.5711,2010,6
6/15/2010,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),51.84,0.4567,2010,6
7/15/2010,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (red nadu),48.33,0.4283,2010,7
7/15/2010,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),59.33,0.5257,2010,7
7/15/2010,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),63.33,0.5612,2010,7
7/15/2010,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),65.5,0.5804,2010,7
7/15/2010,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),63,0.5583,2010,7
7/15/2010,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),49.45,0.4382,2010,7
8/15/2010,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (red nadu),46,0.4084,2010,8
8/15/2010,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),57.75,0.5128,2010,8
8/15/2010,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),58.33,0.5179,2010,8
8/15/2010,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),59.23,0.5259,2010,8
8/15/2010,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),62.67,0.5565,2010,8
8/15/2010,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),61.25,0.5438,2010,8
8/15/2010,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),47.38,0.4207,2010,8
9/15/2010,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (red nadu),50,0.4448,2010,9
9/15/2010,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),58.5,0.5205,2010,9
9/15/2010,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),55,0.4893,2010,9
9/15/2010,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),59.33,0.5278,2010,9
9/15/2010,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),60,0.5338,2010,9
9/15/2010,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),58.75,0.5227,2010,9
9/15/2010,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),57.5,0.5116,2010,9
9/15/2010,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),48.45,0.431,2010,9
10/15/2010,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (red nadu),50,0.4474,2010,10
10/15/2010,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),60.25,0.5391,2010,10
10/15/2010,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),60.92,0.5451,2010,10
10/15/2010,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),58.58,0.5242,2010,10
10/15/2010,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),53.3,0.477,2010,10
11/15/2010,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),67.33,0.6029,2010,11
11/15/2010,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),61.25,0.5484,2010,11
11/15/2010,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),61.25,0.5484,2010,11
12/15/2010,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (red nadu),54,0.4868,2010,12
12/15/2010,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),59.83,0.5393,2010,12
12/15/2010,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),70.83,0.6385,2010,12
12/15/2010,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),65.88,0.5939,2010,12
12/15/2010,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),60,0.5409,2010,12
12/15/2010,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),67.92,0.6123,2010,12
12/15/2010,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),67,0.604,2010,12
12/15/2010,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),57.89,0.5219,2010,12
1/15/2011,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),65,0.5855,2011,1
1/15/2011,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),71.17,0.641,2011,1
1/15/2011,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),65,0.5855,2011,1
1/15/2011,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),64,0.5764,2011,1
1/15/2011,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),63.11,0.5684,2011,1
1/15/2011,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),56.52,0.5091,2011,1
2/15/2011,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),65,0.5869,2011,2
2/15/2011,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),74.38,0.6716,2011,2
2/15/2011,Northern,Mullattivu,Mulaitivu,9.268,80.815,Rice (red nadu),64,0.5779,2011,2
2/15/2011,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),62.67,0.5659,2011,2
2/15/2011,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),61.19,0.5525,2011,2
2/15/2011,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),59.18,0.5344,2011,2
3/15/2011,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),68.33,0.6189,2011,3
3/15/2011,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),73.92,0.6696,2011,3
3/15/2011,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (red nadu),63.25,0.5729,2011,3
3/15/2011,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),60,0.5435,2011,3
3/15/2011,Northern,Mullattivu,Mulaitivu,9.268,80.815,Rice (red nadu),64,0.5797,2011,3
3/15/2011,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),60,0.5435,2011,3
3/15/2011,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),63.13,0.5718,2011,3
4/15/2011,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),68.33,0.6192,2011,4
4/15/2011,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),72.22,0.6545,2011,4
4/15/2011,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),60,0.5437,2011,4
4/15/2011,Northern,Mullattivu,Mulaitivu,9.268,80.815,Rice (red nadu),61.22,0.5548,2011,4
4/15/2011,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),58.66,0.5316,2011,4
4/15/2011,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),58.09,0.5264,2011,4
5/15/2011,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),68.22,0.6213,2011,5
5/15/2011,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),60,0.5464,2011,5
5/15/2011,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (red nadu),61.22,0.5575,2011,5
5/15/2011,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),60,0.5464,2011,5
5/15/2011,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),60,0.5464,2011,5
5/15/2011,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),58.24,0.5304,2011,5
6/15/2011,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (red nadu),62,0.5662,2011,6
6/15/2011,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),63,0.5753,2011,6
6/15/2011,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),61.92,0.5655,2011,6
6/15/2011,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (red nadu),57.83,0.5281,2011,6
6/15/2011,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),60,0.5479,2011,6
6/15/2011,Northern,Mullattivu,Mulaitivu,9.268,80.815,Rice (red nadu),60.83,0.5555,2011,6
6/15/2011,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),60,0.5479,2011,6
6/15/2011,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),61.74,0.5638,2011,6
7/15/2011,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (red nadu),59.5,0.5435,2011,7
7/15/2011,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),58.17,0.5313,2011,7
7/15/2011,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),60,0.548,2011,7
7/15/2011,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (red nadu),58.33,0.5328,2011,7
7/15/2011,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),60,0.548,2011,7
7/15/2011,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),59.85,0.5467,2011,7
8/15/2011,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (red nadu),59.67,0.5459,2011,8
8/15/2011,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),62.56,0.5724,2011,8
8/15/2011,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),52.5,0.4803,2011,8
8/15/2011,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),60,0.5489,2011,8
8/15/2011,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),60,0.5489,2011,8
8/15/2011,Northern,Mullattivu,Mulaitivu,9.268,80.815,Rice (red nadu),58.17,0.5322,2011,8
8/15/2011,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),58.88,0.5387,2011,8
9/15/2011,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (red nadu),59.83,0.5437,2011,9
9/15/2011,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),60.67,0.5513,2011,9
9/15/2011,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),60,0.5452,2011,9
9/15/2011,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (red nadu),56,0.5089,2011,9
9/15/2011,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),60,0.5452,2011,9
9/15/2011,Northern,Mullattivu,Mulaitivu,9.268,80.815,Rice (red nadu),58.5,0.5316,2011,9
9/15/2011,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),60,0.5452,2011,9
9/15/2011,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),58.9,0.5352,2011,9
9/15/2011,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),52.16,0.474,2011,9
10/15/2011,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),54.67,0.4963,2011,10
10/15/2011,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),60.63,0.5504,2011,10
10/15/2011,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (red nadu),60,0.5447,2011,10
10/15/2011,Northern,Mullattivu,Mulaitivu,9.268,80.815,Rice (red nadu),59.42,0.5394,2011,10
10/15/2011,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),60,0.5447,2011,10
10/15/2011,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),54.27,0.4927,2011,10
11/15/2011,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (red nadu),60,0.5447,2011,11
11/15/2011,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),61.92,0.5621,2011,11
11/15/2011,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),61.25,0.5561,2011,11
11/15/2011,Northern,Mullattivu,Mulaitivu,9.268,80.815,Rice (red nadu),61,0.5538,2011,11
11/15/2011,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),60,0.5447,2011,11
11/15/2011,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),56,0.5084,2011,11
12/15/2011,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),67.25,0.5911,2011,12
12/15/2011,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),62.5,0.5493,2011,12
12/15/2011,Northern,Mullattivu,Mulaitivu,9.268,80.815,Rice (red nadu),61,0.5361,2011,12
12/15/2011,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),62.5,0.5493,2011,12
12/15/2011,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),62.31,0.5476,2011,12
12/15/2011,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),58.06,0.5103,2011,12
1/15/2012,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),68,0.597,2012,1
1/15/2012,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),62.5,0.5487,2012,1
1/15/2012,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (red nadu),65.5,0.5751,2012,1
1/15/2012,Northern,Mullattivu,Mulaitivu,9.268,80.815,Rice (red nadu),66.66,0.5852,2012,1
1/15/2012,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),66.42,0.5831,2012,1
2/15/2012,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),68.67,0.5761,2012,2
2/15/2012,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),61.88,0.5191,2012,2
2/15/2012,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (red nadu),55.16,0.4628,2012,2
2/15/2012,Northern,Mullattivu,Mulaitivu,9.268,80.815,Rice (red nadu),59.83,0.5019,2012,2
2/15/2012,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),65,0.5453,2012,2
2/15/2012,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),55.49,0.4655,2012,2
3/15/2012,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),58.17,0.4663,2012,3
3/15/2012,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),60,0.481,2012,3
3/15/2012,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (red nadu),55.58,0.4455,2012,3
3/15/2012,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),60,0.481,2012,3
3/15/2012,Northern,Mullattivu,Mulaitivu,9.268,80.815,Rice (red nadu),58,0.4649,2012,3
3/15/2012,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),64.33,0.5157,2012,3
3/15/2012,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),61.76,0.4951,2012,3
3/15/2012,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),54.24,0.4348,2012,3
4/15/2012,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),62.56,0.4832,2012,4
4/15/2012,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),68.59,0.5297,2012,4
4/15/2012,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),60,0.4634,2012,4
4/15/2012,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),60,0.4634,2012,4
4/15/2012,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),52.39,0.4046,2012,4
5/15/2012,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),69.17,0.5377,2012,5
5/15/2012,Northern,Mullattivu,Mulaitivu,9.268,80.815,Rice (red nadu),59.5,0.4625,2012,5
5/15/2012,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),59.73,0.4643,2012,5
5/15/2012,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),59.81,0.4649,2012,5
5/15/2012,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),51.87,0.4032,2012,5
6/15/2012,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),64.75,0.4924,2012,6
6/15/2012,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (red nadu),69.33,0.5272,2012,6
6/15/2012,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),59.13,0.4497,2012,6
6/15/2012,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (red nadu),49.75,0.3783,2012,6
6/15/2012,Northern,Mullattivu,Mulaitivu,9.268,80.815,Rice (red nadu),56.25,0.4278,2012,6
6/15/2012,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (red nadu),59.83,0.455,2012,6
6/15/2012,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),60.58,0.4607,2012,6
7/15/2012,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (red nadu),65,0.4903,2012,7
7/15/2012,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (red nadu),59.3,0.4473,2012,7
7/15/2012,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (red nadu),50,0.3771,2012,7
7/15/2012,Northern,Mannar,Mannar,8.983333,79.9,Rice (red nadu),60,0.4526,2012,7
7/15/2012,Northern,Mullattivu,Mulaitivu,9.268,80.815,Rice (red nadu),57.5,0.4337,2012,7
7/15/2012,Western,Colombo,Colombo City,6.931944,79.847778,Rice (red nadu),60.37,0.4554,2012,7
9/15/2012,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),58.37,0.4453,2012,9
10/15/2012,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),59.22,0.4616,2012,10
12/15/2012,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),60.58,0.4705,2012,12
1/15/2013,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),60.98,0.4824,2013,1
2/15/2013,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),60.46,0.4774,2013,2
3/15/2013,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),58.91,0.4672,2013,3
4/15/2013,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),58.19,0.4644,2013,4
5/15/2013,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),59.48,0.4723,2013,5
10/15/2013,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),59.38,0.4541,2013,10
11/15/2013,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),59.49,0.4538,2013,11
12/15/2013,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),60.44,0.4614,2013,12
1/15/2014,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),64.89,0.4967,2014,1
2/15/2014,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),67.18,0.5134,2014,2
3/15/2014,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),67.58,0.5165,2014,3
5/15/2014,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),67.61,0.5189,2014,5
6/15/2014,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),68.44,0.5249,2014,6
7/15/2014,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),68.68,0.5276,2014,7
9/15/2014,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),78.56,0.6033,2014,9
10/15/2014,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),78.78,0.6032,2014,10
11/15/2014,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),78.67,0.6009,2014,11
12/15/2014,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),78.19,0.5964,2014,12
1/15/2015,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (long grain),84.25,0.6412,2015,1
1/15/2015,Central,Matale,Matale,7.465357,80.624242,Rice (long grain),79.7,0.6065,2015,1
1/15/2015,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (long grain),83.45,0.6351,2015,1
1/15/2015,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (long grain),70.65,0.5377,2015,1
1/15/2015,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (long grain),78.7,0.5989,2015,1
1/15/2015,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (long grain),75,0.5708,2015,1
1/15/2015,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (long grain),73.54,0.5597,2015,1
1/15/2015,Southern,Galle,Galle,6.037199974,80.22450256,Rice (long grain),75.75,0.5765,2015,1
1/15/2015,Southern,Matara,Matara,5.952000141,80.51570129,Rice (long grain),75.62,0.5755,2015,1
1/15/2015,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (long grain),83.4,0.6347,2015,1
1/15/2015,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),76.17,0.5797,2015,1
1/15/2015,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (long grain),81.35,0.6191,2015,1
2/15/2015,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (long grain),75.65,0.5706,2015,2
2/15/2015,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (long grain),68.33,0.5154,2015,2
2/15/2015,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (long grain),70.65,0.5329,2015,2
2/15/2015,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (long grain),75.4,0.5687,2015,2
2/15/2015,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (long grain),77.87,0.5873,2015,2
2/15/2015,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (long grain),72.15,0.5442,2015,2
2/15/2015,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (long grain),71.08,0.5362,2015,2
2/15/2015,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (long grain),71.13,0.5365,2015,2
2/15/2015,Northern,Mullattivu,Mulaitivu,9.268,80.815,Rice (long grain),68.33,0.5154,2015,2
2/15/2015,Southern,Galle,Galle,6.037199974,80.22450256,Rice (long grain),70.12,0.5289,2015,2
2/15/2015,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (long grain),77.75,0.5865,2015,2
2/15/2015,Southern,Matara,Matara,5.952000141,80.51570129,Rice (long grain),70.11,0.5289,2015,2
2/15/2015,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (long grain),76.65,0.5782,2015,2
2/15/2015,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (long grain),77.15,0.5819,2015,2
2/15/2015,Western,Colombo,Colombo City,6.931944,79.847778,Rice (long grain),81.61,0.6156,2015,2
2/15/2015,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),75.53,0.5697,2015,2
2/15/2015,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (long grain),79.35,0.5985,2015,2
